eis,FIPS,eff_height,ap3.assignment,easiur.assignment
5894211,32027,10.66859721,Low,Area
5905711,6057,96.90034066,Low,Med 150
5972511,23025,32.45696147,Low,Area
5975411,23031,103.4933362,Low,Med 150
6014711,32019,65.1470608,Low,Area
6014911,32019,10.66859721,Low,Area
6015311,32019,10.66859721,Low,Area
6016111,32021,29.14527517,Low,Area
6016411,32021,12.82169298,Low,Area
6016511,32021,57.31309609,Low,Area
6016911,32023,10.66859721,Low,Area
6029311,32027,10.66859721,Low,Area
6029411,32027,10.66859721,Low,Area
6029511,32027,10.66859721,Low,Area
6029611,32029,40.04499722,Low,Area
6030011,32029,55.19695713,Low,Area
6030411,32029,66.94689031,Low,Area
6030711,32029,10.57345061,Low,Area
6033611,32019,10.66859721,Low,Area
6033711,32019,68.28117885,Low,Area
6033811,32019,10.66859721,Low,Area
6033911,32019,34.50511201,Low,Area
6034011,32019,10.66859721,Low,Area
6034111,32019,32.51503118,Low,Area
6034211,32019,33.30481104,Low,Area
6087811,29095,66.68196474,Low,Area
6110211,29510,190.7672677,Low,Med 150
6135711,27165,96.83579866,Low,Med 150
6135811,27165,65.54192099,Low,Area
6135911,27165,92.07557295,Low,Med 150
6136011,27165,95.51123871,Low,Med 150
6136111,27165,40.41365908,Low,Area
6136211,27165,40.41365908,Low,Area
6136311,27165,99.51110517,Low,Med 150
6136511,27167,82.48077367,Low,Med 150
6136711,27167,82.48077367,Low,Med 150
6146511,27053,92.07557295,Low,Med 150
6146611,27053,92.07557295,Low,Med 150
6146711,27053,73.28259551,Low,Area
6146811,27053,92.07557295,Low,Med 150
6146911,27053,103.1905325,Low,Med 150
6147011,27053,110.5536277,Low,Med 150
6147111,27053,96.83579866,Low,Med 150
6147211,27053,96.83579866,Low,Med 150
6147311,27053,96.83579866,Low,Med 150
6147411,27053,92.07557295,Low,Med 150
6149111,6095,34.45760383,Low,Area
6149211,6095,29.0372318,Low,Area
6149511,6099,140.448688,Low,Med 150
6149611,6099,125.2658777,Low,Med 150
6149911,6095,73.76481458,Low,Area
6150011,6085,20.26584052,Low,Area
6150111,27053,92.07557295,Low,Med 150
6150211,27053,92.07557295,Low,Med 150
6150311,27053,74.39050417,Low,Area
6150411,27053,77.58259431,Low,Med 150
6150811,27053,33.99609175,Low,Area
6151011,27053,40.41365908,Low,Area
6151211,27053,40.41365908,Low,Area
6151311,27053,99.51110517,Low,Med 150
6151411,27053,99.51110517,Low,Med 150
6151811,27777,0,Low,Area
6151911,27777,0,Low,Area
6161311,27131,92.07557295,Low,Med 150
6161411,27131,93.56403444,Low,Med 150
6161511,27131,63.04315119,Low,Area
6161611,27131,33.99609175,Low,Area
6161711,27131,96.83579866,Low,Med 150
6161911,27131,64.80713577,Low,Area
6162111,27131,96.83579866,Low,Med 150
6162211,27131,92.07557295,Low,Med 150
6162311,27131,41.93245467,Low,Area
6162511,27131,67.20374031,Low,Area
6162611,27131,38.87270049,Low,Area
6162711,27131,70.26076488,Low,Area
6162811,27131,96.83579866,Low,Med 150
6162911,27131,150.678083,Low,Med 150
6163011,27131,92.07557295,Low,Med 150
6163111,27131,92.07557295,Low,Med 150
6165011,27053,92.07557295,Low,Med 150
6165511,27055,55.94824849,Low,Area
6165611,27055,37.77680943,Low,Area
6165711,27055,40.41365908,Low,Area
6165911,27055,40.41365908,Low,Area
6166011,27055,40.41365908,Low,Area
6166211,27055,40.41365908,Low,Area
6166511,27057,100.2068743,Low,Med 150
6166611,27057,155.3680684,Low,Med 150
6166911,27057,92.07557295,Low,Med 150
6167611,27059,96.83579866,Low,Med 150
6167711,27059,491.9434064,Medium,Tall 300
6167811,27059,145.7690996,Low,Med 150
6167911,27059,60.94057388,Low,Area
6168111,27059,92.07557295,Low,Med 150
6168211,27059,83.00529934,Low,Med 150
6168311,27059,43.92289569,Low,Area
6168411,27059,40.41365908,Low,Area
6168511,27059,40.41365908,Low,Area
6168611,27059,40.41365908,Low,Area
6168911,27777,0,Low,Area
6169011,27061,264.3959404,Medium,Tall 300
6169111,27061,40.41365908,Low,Area
6170411,27037,92.07557295,Low,Med 150
6170511,27037,92.07557295,Low,Med 150
6170711,27037,92.07557295,Low,Med 150
6170911,27037,92.07557295,Low,Med 150
6171011,27037,96.83579866,Low,Med 150
6171111,27037,96.83579866,Low,Med 150
6171211,27037,96.83579866,Low,Med 150
6171311,27037,96.83579866,Low,Med 150
6171411,27037,96.83579866,Low,Med 150
6171611,27037,96.83579866,Low,Med 150
6171711,27037,111.2574217,Low,Med 150
6171911,27037,70.67315783,Low,Area
6172011,27037,37.77680943,Low,Area
6172111,27037,37.77680943,Low,Area
6172211,27037,92.07557295,Low,Med 150
6172311,27037,37.77680943,Low,Area
6172511,27037,65.54192099,Low,Area
6172611,27037,129.6939702,Low,Med 150
6172711,27037,92.07557295,Low,Med 150
6172811,27037,92.07557295,Low,Med 150
6173011,27037,92.07557295,Low,Med 150
6173111,27037,41.93245467,Low,Area
6173211,27061,511.2253499,Medium,Tall 300
6173511,27061,96.83579866,Low,Med 150
6173611,27061,92.07557295,Low,Med 150
6173711,27061,89.68716195,Low,Med 150
6173811,27061,96.83579866,Low,Med 150
6173911,27139,23.70509262,Low,Area
6174011,27139,65.54192099,Low,Area
6174111,27139,50.94826265,Low,Area
6174211,27139,111.2574217,Low,Med 150
6174311,27139,40.41365908,Low,Area
6174411,27139,40.41365908,Low,Area
6174611,27139,99.51110517,Low,Med 150
6174811,27777,0,Low,Area
6181111,27061,66.03044521,Low,Area
6181411,27061,37.77680943,Low,Area
6181511,27061,60.20214552,Low,Area
6181611,27061,40.41365908,Low,Area
6181711,27061,40.41365908,Low,Area
6181911,27061,99.51110517,Low,Med 150
6183311,27063,60.26564147,Low,Area
6184611,27003,92.07557295,Low,Med 150
6184711,27003,67.20374031,Low,Area
6184811,27003,92.07557295,Low,Med 150
6184911,27003,40.41365908,Low,Area
6185111,27003,99.51110517,Low,Med 150
6185211,27003,99.51110517,Low,Med 150
6185311,27003,99.51110517,Low,Med 150
6185411,27003,99.51110517,Low,Med 150
6185711,27003,43.92289569,Low,Area
6185811,27003,65.54192099,Low,Area
6185911,27003,47.74252946,Low,Area
6186011,27003,33.04772149,Low,Area
6186111,27777,0,Low,Area
6186511,27005,82.25563,Low,Med 150
6186611,27005,96.83579866,Low,Med 150
6186711,27005,66.03044521,Low,Area
6186911,27005,118.1535551,Low,Med 150
6187111,27005,40.41365908,Low,Area
6187311,27005,99.51110517,Low,Med 150
6187511,27111,160.1639103,Low,Med 150
6187711,27007,92.07557295,Low,Med 150
6187811,27007,92.07557295,Low,Med 150
6188011,27007,167.1270372,Low,Med 150
6188111,27007,96.83579866,Low,Med 150
6188411,27007,40.41365908,Low,Area
6189711,27777,0,Low,Area
6189911,27009,115.5742207,Low,Med 150
6190011,27009,56.7733654,Low,Area
6190111,27009,112.5120106,Low,Med 150
6190211,27009,266.1967473,Medium,Tall 300
6190311,27009,112.5120106,Low,Med 150
6190511,27009,92.07557295,Low,Med 150
6190611,27037,178.9801094,Low,Med 150
6190711,27037,127.2480087,Low,Med 150
6190811,27037,77.03459086,Low,Med 150
6190911,27037,96.83579866,Low,Med 150
6191011,27037,96.83579866,Low,Med 150
6191111,27037,92.07557295,Low,Med 150
6191211,27037,92.07557295,Low,Med 150
6191311,27037,92.07557295,Low,Med 150
6191411,27037,92.07557295,Low,Med 150
6191511,27037,96.83579866,Low,Med 150
6191611,27037,92.07557295,Low,Med 150
6191711,27037,92.07557295,Low,Med 150
6191811,27037,60.43693458,Low,Area
6191911,27037,139.3077384,Low,Med 150
6192011,27037,57.57954999,Low,Area
6192211,27037,92.07557295,Low,Med 150
6192311,27037,84.65661959,Low,Med 150
6192411,27037,84.65661959,Low,Med 150
6192611,27037,376.7111633,Medium,Tall 300
6192711,27037,65.54192099,Low,Area
6196311,27163,99.51110517,Low,Med 150
6198311,27003,19.36530523,Low,Area
6198411,27067,85.18326974,Low,Med 150
6198611,27067,112.3548676,Low,Med 150
6198711,27067,47.74252946,Low,Area
6198811,27067,96.83579866,Low,Med 150
6198911,27067,54.60552479,Low,Area
6199011,27067,96.83579866,Low,Med 150
6199111,27067,37.77680943,Low,Area
6199211,27067,65.54192099,Low,Area
6199311,27067,65.54192099,Low,Area
6199511,27067,40.41365908,Low,Area
6199611,27067,40.41365908,Low,Area
6200111,27069,124.7526397,Low,Med 150
6200211,27069,94.91891033,Low,Med 150
6200311,27069,99.51110517,Low,Med 150
6200611,27071,112.5120106,Low,Med 150
6200711,27071,122.2087921,Low,Med 150
6200811,27071,96.18743361,Low,Med 150
6200911,27071,37.77680943,Low,Area
6201011,27071,107.8634574,Low,Med 150
6201111,27071,40.41365908,Low,Area
6202311,27073,74.16572503,Low,Area
6202511,27037,92.07557295,Low,Med 150
6202611,27037,92.07557295,Low,Med 150
6202711,27037,46.41615409,Low,Area
6202911,27037,65.54192099,Low,Area
6203011,27037,65.54192099,Low,Area
6203111,27037,92.07557295,Low,Med 150
6203211,27037,156.2501017,Low,Med 150
6203311,27037,96.83579866,Low,Med 150
6203411,27037,65.54192099,Low,Area
6203511,27037,65.54192099,Low,Area
6203611,27037,65.54192099,Low,Area
6203711,27037,65.54192099,Low,Area
6203911,27037,96.83579866,Low,Med 150
6204211,27037,84.65661959,Low,Med 150
6204311,27037,65.54192099,Low,Area
6204411,27037,92.07557295,Low,Med 150
6204511,27037,92.07557295,Low,Med 150
6204911,27037,54.70471241,Low,Area
6205011,27037,40.41365908,Low,Area
6205111,27037,40.41365908,Low,Area
6205311,27037,40.41365908,Low,Area
6206011,27037,55.94824849,Low,Area
6206111,27053,92.07557295,Low,Med 150
6206211,27053,129.7396211,Low,Med 150
6206311,27053,92.07557295,Low,Med 150
6207211,27169,66.96064812,Low,Area
6207311,27169,80.64034055,Low,Med 150
6207411,27169,92.07557295,Low,Med 150
6207511,27169,92.07557295,Low,Med 150
6207611,27169,62.82673565,Low,Area
6207911,27169,145.7598401,Low,Med 150
6208011,27169,92.07557295,Low,Med 150
6208111,27169,83.74241796,Low,Med 150
6208211,27169,92.07557295,Low,Med 150
6208311,27169,51.44279977,Low,Area
6208411,27169,92.07557295,Low,Med 150
6208511,27169,92.07557295,Low,Med 150
6208611,27169,92.07557295,Low,Med 150
6208711,27169,156.2501017,Low,Med 150
6208811,27169,89.68716195,Low,Med 150
6208911,27169,53.28222665,Low,Area
6209011,27169,33.99609175,Low,Area
6209111,27169,96.83579866,Low,Med 150
6209211,27169,96.83579866,Low,Med 150
6209311,27169,58.92875425,Low,Area
6209411,27169,92.07557295,Low,Med 150
6209711,27169,55.93258669,Low,Area
6209811,27169,40.41365908,Low,Area
6210011,27169,40.41365908,Low,Area
6210911,53067,116.5373499,Low,Med 150
6215211,27073,123.2229313,Low,Med 150
6215411,27073,40.41365908,Low,Area
6215511,27073,40.41365908,Low,Area
6219411,27053,103.1468594,Low,Med 150
6219711,27053,44.81614059,Low,Area
6219811,27053,96.83579866,Low,Med 150
6220011,27053,92.07557295,Low,Med 150
6220211,27053,65.54192099,Low,Area
6220311,27053,92.07557295,Low,Med 150
6220411,27053,96.83579866,Low,Med 150
6220611,27053,96.83579866,Low,Med 150
6220711,27053,96.83579866,Low,Med 150
6220811,27053,96.83579866,Low,Med 150
6220911,27053,30.86689698,Low,Area
6221211,27053,92.07557295,Low,Med 150
6221311,27053,32.43529937,Low,Area
6221411,27053,13.46748258,Low,Area
6221511,27053,92.07557295,Low,Med 150
6221611,27053,96.83579866,Low,Med 150
6221711,27053,92.07557295,Low,Med 150
6221811,27053,112.5120106,Low,Med 150
6222011,27053,92.07557295,Low,Med 150
6222111,27053,92.07557295,Low,Med 150
6222411,27053,51.62461172,Low,Area
6222811,27053,156.2501017,Low,Med 150
6222911,27053,96.83579866,Low,Med 150
6236411,27009,44.81614059,Low,Area
6236511,27009,92.07557295,Low,Med 150
6236611,27145,92.07557295,Low,Med 150
6236711,27137,220.9320382,Low,Med 150
6236811,27137,170.0100357,Low,Med 150
6236911,27137,69.6795193,Low,Area
6237111,27137,82.24419095,Low,Med 150
6237211,27137,110.9660285,Low,Med 150
6237411,27137,86.11946612,Low,Med 150
6237511,27137,89.18040983,Low,Med 150
6237611,27137,149.7751942,Low,Med 150
6237711,27137,76.85387945,Low,Med 150
6237911,27137,48.48842741,Low,Area
6238011,27137,84.39353359,Low,Med 150
6238111,27137,96.83579866,Low,Med 150
6238211,27137,60.20214552,Low,Area
6238411,27137,81.84019683,Low,Med 150
6238611,27137,99.62300053,Low,Med 150
6238711,27137,92.07557295,Low,Med 150
6238811,27137,96.83579866,Low,Med 150
6239011,27137,111.6396174,Low,Med 150
6239111,27137,101.1695605,Low,Med 150
6239311,27137,53.5798039,Low,Area
6239411,27137,96.83579866,Low,Med 150
6239511,27137,69.17003425,Low,Area
6239611,27137,116.5681968,Low,Med 150
6239711,27137,111.6396174,Low,Med 150
6239811,27137,95.84042578,Low,Med 150
6239911,27137,96.83579866,Low,Med 150
6240311,27137,66.03044521,Low,Area
6240511,27137,65.54192099,Low,Area
6247711,27053,96.83579866,Low,Med 150
6247911,27053,92.07557295,Low,Med 150
6248011,27053,67.20374031,Low,Area
6248211,27053,96.83579866,Low,Med 150
6248311,27053,96.83579866,Low,Med 150
6248411,27053,96.83579866,Low,Med 150
6248511,27053,96.83579866,Low,Med 150
6248611,27053,96.83579866,Low,Med 150
6248711,27053,96.83579866,Low,Med 150
6249111,27053,36.16743362,Low,Area
6249211,27053,92.07557295,Low,Med 150
6249311,27053,96.83579866,Low,Med 150
6249411,27053,37.77680943,Low,Area
6249511,27009,37.77680943,Low,Area
6249611,27009,26.82666954,Low,Area
6249811,27009,112.5120106,Low,Med 150
6250011,27079,63.09425696,Low,Area
6250211,27079,88.81253589,Low,Med 150
6250311,27079,81.09718284,Low,Med 150
6250411,27079,123.7547676,Low,Med 150
6250511,27079,92.07557295,Low,Med 150
6250711,27079,55.96089362,Low,Area
6250811,27079,92.07557295,Low,Med 150
6253311,27137,84.65661959,Low,Med 150
6253511,27137,92.07557295,Low,Med 150
6253611,27137,99.62300053,Low,Med 150
6253711,27137,96.83579866,Low,Med 150
6253811,27137,112.5120106,Low,Med 150
6254111,27137,96.83579866,Low,Med 150
6254211,27137,92.07557295,Low,Med 150
6254311,27137,96.83579866,Low,Med 150
6254511,27137,63.10686102,Low,Area
6254611,27137,37.77680943,Low,Area
6254711,27137,21.29555267,Low,Area
6254811,27137,37.77680943,Low,Area
6254911,27137,37.77680943,Low,Area
6255011,27137,37.77680943,Low,Area
6261411,27049,100.2823474,Low,Med 150
6261511,27049,96.83579866,Low,Med 150
6261611,27053,37.77680943,Low,Area
6261711,27053,44.81614059,Low,Area
6261811,27053,96.83579866,Low,Med 150
6261911,27053,92.07557295,Low,Med 150
6262011,27053,92.07557295,Low,Med 150
6262311,27053,92.07557295,Low,Med 150
6262411,27053,92.07557295,Low,Med 150
6262611,27053,92.07557295,Low,Med 150
6262711,27053,92.07557295,Low,Med 150
6262811,27053,37.77680943,Low,Area
6262911,27053,92.07557295,Low,Med 150
6263011,27053,33.13360867,Low,Area
6263111,27053,33.99609175,Low,Area
6263211,27053,150.2128976,Low,Med 150
6263311,27053,73.28259551,Low,Area
6263411,27053,65.54192099,Low,Area
6263511,27053,96.83579866,Low,Med 150
6263811,27053,42.86274395,Low,Area
6264211,27053,92.07557295,Low,Med 150
6264311,27053,96.83579866,Low,Med 150
6264411,27053,96.83579866,Low,Med 150
6264511,27053,96.83579866,Low,Med 150
6264711,27053,92.07557295,Low,Med 150
6264811,27053,65.54192099,Low,Area
6264911,27053,92.07557295,Low,Med 150
6265011,27053,92.07557295,Low,Med 150
6265311,27053,92.07557295,Low,Med 150
6265411,27053,46.46084443,Low,Area
6268011,27145,89.18040983,Low,Med 150
6268111,27145,92.07557295,Low,Med 150
6268211,27145,54.28404584,Low,Area
6268311,27145,92.07557295,Low,Med 150
6268411,27145,92.07557295,Low,Med 150
6268511,27145,92.07557295,Low,Med 150
6268611,27145,96.83579866,Low,Med 150
6268711,27145,92.07557295,Low,Med 150
6268811,27145,42.86274395,Low,Area
6268911,27145,96.83579866,Low,Med 150
6269011,27145,96.83579866,Low,Med 150
6269111,27145,96.83579866,Low,Med 150
6269211,27145,14.588343,Low,Area
6269311,27145,37.77680943,Low,Area
6269411,27145,56.48097505,Low,Area
6269711,27145,92.07557295,Low,Med 150
6269811,27145,92.07557295,Low,Med 150
6274511,27049,199.6614495,Low,Med 150
6274611,27049,127.6836819,Low,Med 150
6275411,27037,552.7982095,Medium,Tall 300
6275611,27037,96.83579866,Low,Med 150
6275711,27037,100.2859287,Low,Med 150
6275811,27037,209.1775163,Low,Med 150
6275911,27037,90.01890397,Low,Med 150
6276011,27037,390.8432493,Medium,Tall 300
6276111,27037,111.2574217,Low,Med 150
6276211,27037,104.5051541,Low,Med 150
6276311,27037,26.64811068,Low,Area
6276411,27037,92.07557295,Low,Med 150
6276511,27037,37.33418752,Low,Area
6276611,27037,111.2574217,Low,Med 150
6276711,27037,92.07557295,Low,Med 150
6276811,27037,66.03044521,Low,Area
6277011,27037,111.2574217,Low,Med 150
6277111,27037,107.7005361,Low,Med 150
6277211,27037,23.70509262,Low,Area
6277311,27037,145.7598401,Low,Med 150
6277511,27037,96.83579866,Low,Med 150
6278211,27053,92.07557295,Low,Med 150
6278311,27053,112.4574788,Low,Med 150
6278411,27053,96.83579866,Low,Med 150
6278511,27053,65.54192099,Low,Area
6278611,27053,96.83579866,Low,Med 150
6278711,27003,92.07557295,Low,Med 150
6278811,27053,96.83579866,Low,Med 150
6278911,27053,96.83579866,Low,Med 150
6279111,27053,92.07557295,Low,Med 150
6281311,53041,448.7187684,Medium,Tall 300
6281511,53041,212.1131457,Low,Med 150
6290411,27153,37.77680943,Low,Area
6290611,27153,40.41365908,Low,Area
6291511,27053,92.07557295,Low,Med 150
6291611,27053,32.38396331,Low,Area
6291711,27053,92.07557295,Low,Med 150
6291811,27053,92.07557295,Low,Med 150
6291911,27053,100.2823474,Low,Med 150
6292111,27053,92.07557295,Low,Med 150
6292211,27053,59.88575903,Low,Area
6292411,27053,65.41589083,Low,Area
6292511,27053,92.07557295,Low,Med 150
6292611,27053,92.07557295,Low,Med 150
6292711,27053,99.62300053,Low,Med 150
6292811,27053,92.07557295,Low,Med 150
6292911,27053,92.07557295,Low,Med 150
6293011,27053,36.27747839,Low,Area
6293211,27053,92.07557295,Low,Med 150
6293311,27053,46.17566007,Low,Area
6293411,27053,55.94824849,Low,Area
6293611,27053,92.07557295,Low,Med 150
6293811,27053,129.6939702,Low,Med 150
6294011,27053,92.07557295,Low,Med 150
6294111,27053,92.07557295,Low,Med 150
6294211,27053,96.83579866,Low,Med 150
6294411,27053,92.07557295,Low,Med 150
6294511,27053,92.07557295,Low,Med 150
6294611,27053,91.13333873,Low,Med 150
6294711,27053,92.07557295,Low,Med 150
6294811,27053,156.2501017,Low,Med 150
6294911,27053,118.1535551,Low,Med 150
6295011,27123,89.68716195,Low,Med 150
6295111,27053,66.79776179,Low,Area
6295211,27053,125.124606,Low,Med 150
6300011,27145,40.41365908,Low,Area
6300211,27145,40.41365908,Low,Area
6300311,27145,40.41365908,Low,Area
6300411,27145,40.41365908,Low,Area
6300511,27145,40.41365908,Low,Area
6300611,27171,40.41365908,Low,Area
6300711,27171,40.41365908,Low,Area
6301011,27053,40.41365908,Low,Area
6301111,27171,90.57738383,Low,Med 150
6301311,27171,40.41365908,Low,Area
6301411,27171,40.41365908,Low,Area
6301511,27171,99.51110517,Low,Med 150
6301711,27171,52.32378855,Low,Area
6302711,27173,54.60552479,Low,Area
6302811,27173,145.7598401,Low,Med 150
6302911,27173,96.83579866,Low,Med 150
6303011,27173,46.46084443,Low,Area
6303111,27173,44.81614059,Low,Area
6303211,27173,83.74241796,Low,Med 150
6304211,27157,83.00529934,Low,Med 150
6304311,27157,78.19122969,Low,Med 150
6304411,27157,49.54733598,Low,Area
6304511,27157,96.83579866,Low,Med 150
6304611,27157,92.07557295,Low,Med 150
6304711,27157,40.41365908,Low,Area
6304811,27157,40.41365908,Low,Area
6304911,27157,40.41365908,Low,Area
6305011,27157,40.41365908,Low,Area
6305511,27159,37.33418752,Low,Area
6305611,27159,57.57954999,Low,Area
6305711,27159,54.60552479,Low,Area
6305811,27159,40.41365908,Low,Area
6307311,29021,42.15032732,Low,Area
6308311,27053,92.07557295,Low,Med 150
6308411,27053,65.54192099,Low,Area
6308511,27053,96.83579866,Low,Med 150
6308711,27053,96.83579866,Low,Med 150
6309011,27053,99.62300053,Low,Med 150
6309111,27053,156.2501017,Low,Med 150
6309311,27053,46.41615409,Low,Area
6309411,27053,157.2453943,Low,Med 150
6309511,27053,83.74241796,Low,Med 150
6309611,27053,96.83579866,Low,Med 150
6319411,27075,250.7206391,Medium,Tall 300
6319511,27075,77.28905666,Low,Med 150
6319611,27075,92.07557295,Low,Med 150
6319811,27075,40.41365908,Low,Area
6319911,27075,40.41365908,Low,Area
6320511,27077,55.94824849,Low,Area
6320611,27077,40.41365908,Low,Area
6350011,27035,56.7733654,Low,Area
6350111,27035,40.41365908,Low,Area
6350311,27079,75.29666185,Low,Med 150
6350411,27079,96.83579866,Low,Med 150
6350511,27079,37.77680943,Low,Area
6350611,27079,57.57954999,Low,Area
6350711,27079,67.89745578,Low,Area
6350811,27079,92.07557295,Low,Med 150
6351011,27079,40.41365908,Low,Area
6351111,27079,40.41365908,Low,Area
6351211,27079,40.41365908,Low,Area
6351411,27079,99.51110517,Low,Med 150
6352411,39085,38.67147971,Low,Area
6352611,39085,208.064704,Low,Med 150
6352711,39085,92.38110616,Low,Med 150
6352911,39085,124.5369869,Low,Med 150
6353011,39085,107.1249659,Low,Med 150
6353211,39085,75.07897122,Low,Med 150
6354511,39089,102.3601925,Low,Med 150
6354611,39089,78.9279321,Low,Med 150
6355011,39089,35.56223045,Low,Area
6356311,39089,54.64732102,Low,Area
6359811,27043,92.07557295,Low,Med 150
6359911,27043,40.41365908,Low,Area
6360811,27045,91.30990496,Low,Med 150
6360911,27045,14.15756072,Low,Area
6361011,27045,75.29666185,Low,Med 150
6361111,27045,56.7733654,Low,Area
6367611,27083,256.6723713,Medium,Tall 300
6367711,27083,48.51639716,Low,Area
6367811,27083,99.62300053,Low,Med 150
6367911,27083,49.76150146,Low,Area
6368011,27083,96.56414183,Low,Med 150
6368111,27083,92.07557295,Low,Med 150
6368211,27083,92.07557295,Low,Med 150
6368311,27083,96.83579866,Low,Med 150
6368411,27083,54.60552479,Low,Area
6368511,27083,187.9895618,Low,Med 150
6368711,27083,96.83579866,Low,Med 150
6368811,27083,40.41365908,Low,Area
6369211,27151,41.93245467,Low,Area
6369311,27151,83.74241796,Low,Med 150
6369511,27151,92.07557295,Low,Med 150
6369611,27151,73.77401447,Low,Area
6369811,39089,100.6049033,Low,Med 150
6370211,39089,122.5228116,Low,Med 150
6370811,39091,44.31763221,Low,Area
6371011,39093,414.8378375,Medium,Tall 300
6371111,39093,158.5071049,Low,Med 150
6371211,39093,82.37281247,Low,Med 150
6371711,39093,50.26231472,Low,Area
6372611,39093,56.94508885,Low,Area
6374211,27045,38.49923047,Low,Area
6374311,27045,92.07557295,Low,Med 150
6374511,27045,69.19797241,Low,Area
6374711,27045,40.41365908,Low,Area
6374811,27045,40.41365908,Low,Area
6374911,27045,40.41365908,Low,Area
6375011,27045,40.41365908,Low,Area
6375111,27045,40.41365908,Low,Area
6375211,27045,40.41365908,Low,Area
6375311,27045,40.41365908,Low,Area
6375411,27045,40.41365908,Low,Area
6375511,27045,40.41365908,Low,Area
6375611,27045,40.41365908,Low,Area
6376711,27049,145.7598401,Low,Med 150
6376811,27049,65.54192099,Low,Area
6376911,27049,118.1535551,Low,Med 150
6377011,27049,123.6412995,Low,Med 150
6377311,27049,90.5851938,Low,Med 150
6377411,27049,57.22120398,Low,Area
6377511,27049,96.83579866,Low,Med 150
6377611,27049,92.07557295,Low,Med 150
6377711,27049,92.07557295,Low,Med 150
6377811,27049,118.1535551,Low,Med 150
6377911,27049,77.323994,Low,Med 150
6378111,27049,92.07557295,Low,Med 150
6378311,27049,70.67315783,Low,Area
6382611,27151,40.41365908,Low,Area
6382711,27151,40.41365908,Low,Area
6382811,27151,40.41365908,Low,Area
6384211,27097,160.1639103,Low,Med 150
6384311,27153,36.25317383,Low,Area
6384411,27153,121.2697192,Low,Med 150
6384511,27153,49.12721308,Low,Area
6387611,36035,18.78458783,Low,Area
6390811,27049,37.77680943,Low,Area
6391011,27049,96.83579866,Low,Med 150
6391111,27049,42.86274395,Low,Area
6391211,27049,56.70041958,Low,Area
6391411,27049,40.41365908,Low,Area
6391511,27049,40.41365908,Low,Area
6391611,27049,40.41365908,Low,Area
6391711,27049,40.41365908,Low,Area
6391811,27049,40.41365908,Low,Area
6391911,27049,40.41365908,Low,Area
6392611,27003,92.07557295,Low,Med 150
6392711,27053,96.83579866,Low,Med 150
6392811,27053,92.07557295,Low,Med 150
6392911,27003,92.07557295,Low,Med 150
6393011,27003,96.83579866,Low,Med 150
6393111,27053,38.87270049,Low,Area
6393211,27053,191.3074121,Low,Med 150
6393311,27053,59.44675441,Low,Area
6393411,27053,65.54192099,Low,Area
6393511,27053,108.6951434,Low,Med 150
6393611,27053,151.036636,Low,Med 150
6393711,27053,92.07557295,Low,Med 150
6393811,27053,384.3245411,Medium,Tall 300
6393911,27053,92.07557295,Low,Med 150
6394011,27053,129.6939702,Low,Med 150
6394211,27053,51.901156,Low,Area
6394311,27053,96.83579866,Low,Med 150
6394411,27053,61.62791673,Low,Area
6394511,27053,92.07557295,Low,Med 150
6443911,47065,0,Low,Area
6445611,27003,96.83579866,Low,Med 150
6445711,27003,92.07557295,Low,Med 150
6445911,27003,92.07557295,Low,Med 150
6446011,27003,96.83579866,Low,Med 150
6446111,27003,96.83579866,Low,Med 150
6446211,27003,92.07557295,Low,Med 150
6446311,27003,92.07557295,Low,Med 150
6446411,27003,92.07557295,Low,Med 150
6446611,27003,92.07557295,Low,Med 150
6446811,27003,56.48097505,Low,Area
6446911,27003,54.80458347,Low,Area
6447011,27003,96.83579866,Low,Med 150
6447111,27003,92.07557295,Low,Med 150
6447211,27003,92.07557295,Low,Med 150
6447311,27003,92.07557295,Low,Med 150
6447511,27003,44.81614059,Low,Area
6447611,27003,106.7991544,Low,Med 150
6447911,27003,92.07557295,Low,Med 150
6448011,27003,92.07557295,Low,Med 150
6448311,27003,96.83579866,Low,Med 150
6448411,27003,52.31490292,Low,Area
6448511,27003,92.07557295,Low,Med 150
6448611,27003,42.54254195,Low,Area
6448711,27003,92.07557295,Low,Med 150
6448811,27003,92.07557295,Low,Med 150
6448911,27003,94.5880993,Low,Med 150
6449011,27003,59.87550925,Low,Area
6449111,27003,64.77262254,Low,Area
6449311,27003,111.6396174,Low,Med 150
6449411,27003,96.83579866,Low,Med 150
6450011,27063,96.83579866,Low,Med 150
6450111,27063,40.41365908,Low,Area
6450511,27065,56.00800511,Low,Area
6450611,27065,96.83579866,Low,Med 150
6450911,27065,96.83579866,Low,Med 150
6451011,27065,40.41365908,Low,Area
6451111,27065,40.41365908,Low,Area
6454411,27067,154.4202459,Low,Med 150
6454811,27053,54.60552479,Low,Area
6454911,27145,83.00529934,Low,Med 150
6455011,27145,65.54192099,Low,Area
6455111,27145,177.6457547,Low,Med 150
6455211,27145,92.07557295,Low,Med 150
6455311,27145,96.83579866,Low,Med 150
6455411,27145,67.39221893,Low,Area
6455511,27145,21.1307424,Low,Area
6455611,27145,92.07557295,Low,Med 150
6455711,27145,83.74241796,Low,Med 150
6455811,27053,111.2574217,Low,Med 150
6455911,27145,143.0355977,Low,Med 150
6456011,27145,21.29555267,Low,Area
6456111,27145,92.07557295,Low,Med 150
