"eis","SCC","POLL","ANN_VALUE","STKHGT","STKDIAM","STKTEMP","STKFLOW","STKVEL","NAICS"
6243311,20200253,"NOX",9.99,5.4864,0.2033016,864.111111111111,1.46633976212751,45.20184,211111
6243411,20200253,"VOC",0.24455,8.2296,0.3048,864.111111111111,1.46633976212751,20.08632,211111
6243511,20200253,"NOX",4.2705,5.4864,0.2033016,864.111111111111,1.46633976212751,45.20184,211111
6243611,20200253,"NOX",1.7265,5.4864,0.2286,864.111111111111,1.46633976212751,35.72256,211111
6243711,20200253,"SO2",0.007705,9.144,0.2033016,870.777777777778,1.77782507463951,54.83352,211111
6243811,20200253,"NOX",12.05,6.096,0.2033016,836.333333333333,1.81557992620063,55.99176,211111
6244111,20200253,"NOX",9.235,6.096,0.2033016,836.333333333333,1.81557992620063,55.9298856,211111
6244511,20200253,"VOC",1.67,5.09016,0.2191512,836.333333333333,1.81557992620063,48.09744,211111
6244911,20200253,"SO2",0.00782,21.336,0.6096,421.888888888889,NA,15.24,211111
6245511,10300603,"NOX",1.104,9.7536,0.499872,394.111111111111,NA,1.9199352,486210
6245711,40200201,"VOC",0.3581425,9.144,0.2999232,314.111111111111,NA,4.9700688,322220
6245811,10200504,"SO2",0.046125,15.24,0.6699504,477.444444444444,NA,5.3498496,311513
6245911,39000699,"VOC",0.053742,21.0312,0.819912,316.333333333333,NA,18.6501024,311511
6246011,10200602,"NH3",0.00544275,14.6304,0.7001256,477.444444444444,NA,9.1900248,311991
6246211,30700803,"PM25-PRI",5.65714e-05,11.2776,0.729996,293,NA,33.8199984,321918
6246411,40200101,"VOC",21.2489,7.62,0.8799576,377.444444444444,NA,2.3201376,337125
6247211,30700401,"VOC",0.00066164,42.24528,2.0000976,321.888888888889,NA,1.0000488,322121
6247311,30203399,"PM25-PRI",2.11678,26.30424,0.9101328,310.777777777778,NA,17.6000664,311514
6247411,40202601,"VOC",3.2e-09,7.62,0.8500872,291.333333333333,NA,7.9001112,337215
6247511,40500401,"PM25-PRI",0.12156375,15.30096,0.5099304,588,NA,7.6800456,323117
6247611,10200602,"PM25-PRI",0.1593478,12.8016,0.7598664,319.111111111111,NA,21.4499952,311421
6247711,10300602,"NOX",0.7325,20.81784,1.15824,485.222222222222,7.85792492928,NA,61111
6247911,10200602,"VOC",0.02159,17.73936,1.03632,497.444444444444,7.1131918639104,NA,44111
6248011,40201699,"VOC",2.98,17.31264,1.0668,309.666666666667,9.302084105472,NA,811111
6248211,10300602,"NH3",0.002683,20.81784,1.15824,485.222222222222,7.85792492928,NA,61111
6248311,10300602,"NH3",5.794e-05,20.81784,1.15824,485.222222222222,7.85792492928,NA,61111
6248411,10300602,"NOX",0.00995,20.81784,1.15824,485.222222222222,7.85792492928,NA,61111
6248511,10300602,"SO2",0.009699,20.81784,1.15824,485.222222222222,7.85792492928,NA,61121
6248611,10300602,"NH3",0.007916,20.81784,1.15824,485.222222222222,7.85792492928,NA,61121
6248711,10300602,"VOC",0.06311,20.81784,1.15824,485.222222222222,7.85792492928,NA,611210
6249111,40100225,"VOC",9.12,18.5928,0.39624,293,0.815052290511514,NA,332119
6249211,10200602,"NH3",0.0223,17.73936,1.03632,497.444444444444,7.1131918639104,NA,339112
6249311,10300602,"PM25-PRI",0.0006916,20.81784,1.15824,485.222222222222,7.85792492928,NA,92119
6249411,30504025,"PM25-PRI",0.3756,13.4112,0.36576,301.888888888889,1.401683906304,NA,212321
6249511,30504025,"PM25-PRI",2.073,13.4112,0.36576,301.888888888889,1.401683906304,NA,212321
6249611,30800790,"PM25-PRI",3.021,6.7056,0.3048,294.111111111111,1.1425847599872,NA,326191
6249811,10200908,"PM25-PRI",0.054193,25.17648,1.2192,480.777777777778,12.0658083328512,NA,33711
6250011,30500255,"VOC",2.59,8.0772,0.42672,526.888888888889,2.6929321108992,NA,324121
6250211,30503813,"PM25-PRI",0.002712,37.4904,0.762,310.777777777778,9.81650493077023,NA,212322
6250311,30400114,"SO2",0.002126,15.78864,1.00584,353,10.024163693568,NA,331524
6250411,30502720,"PM25-PRI",1.1644,39.624,1.2192,366.333333333333,18.8778958402102,NA,212322
6250511,10200602,"SO2",0.008145,17.73936,1.03632,497.444444444444,7.1131918639104,NA,311411
6250711,20201001,"VOC",0.0001854,10.78992,0.39624,559.666666666667,1.3988522216448,NA,335312
6250811,10200602,"NOX",8.45,17.73936,1.03632,497.444444444444,7.1131918639104,NA,311513
6251011,10100223,"NOX",2996.6,106.68,10.39368,409.666666666667,1729.21684583934,20.39112,221112
6251511,20200201,"NOX",0,18.8976,0.9144,783,52.3054631824128,78.6384,221210
6252511,20200252,"SO2",0,10.668,2.52984,610.222222222222,30.5401891091254,6.03504,221210
6252611,20100101,"PM25-PRI",0,9.7536,3.77952,819.111111111111,84.5574056680246,7.58952,221112
6252811,40202501,"PM25-PRI",0.01,9.144,0.762,321.888888888889,10.2695744762422,22.52472,336211
6252911,40201301,"PM25-PRI",0.07,11.5824,1.146048,491.333333333333,8.4950539776,8.2296,322220
6253211,30800722,"PM25-PRI",0,9.144,0.9144,295.222222222222,14.158423296,21.54936,326191
6253311,20300101,"SO2",0.1433,18.71472,0.97536,475.222222222222,5.2782602047488,NA,44511
6253511,10200602,"SO2",0.0001986,17.73936,1.03632,497.444444444444,7.1131918639104,NA,42393
6253611,30500245,"VOC",0.02118,12.40536,1.0668,400.222222222222,16.6021671568896,NA,212312
6253711,10300602,"NH3",0.0003609,20.81784,1.15824,485.222222222222,7.85792492928,NA,488119
6253811,10200908,"SO2",0.0016,25.17648,1.2192,480.777777777778,12.0658083328512,NA,321920
6254111,10300602,"VOC",4.285e-05,20.81784,1.15824,485.222222222222,7.85792492928,NA,44111
6254211,10200602,"SO2",0.02775,17.73936,1.03632,497.444444444444,7.1131918639104,NA,325199
6254311,10300602,"SO2",8.034e-06,20.81784,1.15824,485.222222222222,7.85792492928,NA,61111
6254511,40600135,"VOC",0.1601,13.716,2.4384,293,18.0911603962907,NA,42471
6254611,30504025,"PM25-PRI",0.3006,13.4112,0.36576,301.888888888889,1.401683906304,NA,212321
6254711,30502006,"PM25-PRI",0.00422,9.11352,0.27432,298,0.2067129801216,NA,212321
6254811,30504025,"PM25-PRI",0.02462,13.4112,0.36576,301.888888888889,1.401683906304,NA,212321
6254911,30504025,"PM25-PRI",0.2394,13.4112,0.36576,301.888888888889,1.401683906304,NA,212313
6255011,30504025,"PM25-PRI",0.1619,13.4112,0.36576,301.888888888889,1.401683906304,NA,212321
6255711,39999999,"NH3",0.125,15.8496,0.64008,400.777777777778,NA,7.98576,325194
6255811,10300603,"VOC",3.1612,19.812,0.3048,783,0.295792116130714,4.05384,48621
6255911,31000227,"NOX",0.2483,9.144,0.435864,1300.22222222222,0.832257606500813,5.57784,48621
6256011,20200202,"PM25-PRI",0.0729352,7.0104,0.6096,769.111111111111,0.56945178496512,1.95072,4862
6256111,20300202,"VOC",0.0073,17.0688,1.2192,723.555555555556,38.1816289145249,32.70504,48621
6256211,20200253,"NOX",31.6945,4.8768,0.3048,821.333333333333,1.5345578772523,21.0312,48621
6256311,20300201,"VOC",8.4109,10.3632,0.36576,574.666666666667,2.59335025648911,24.68191152,48621
6256711,10200603,"SO2",0.00111754,12.192,0.3048,727.444444444444,2.8316846592,38.80832472,486210
6256811,20300201,"NOX",118.603,7.9248,0.3048,658,3.30221437228063,45.2628,48621
6256911,20200252,"PM25-PRI",0.0490845,9.144,0.204216,769.111111111111,0.2081288224512,6.33984,211111
6257011,10100212,"SO2",1181.1,226.4664,8.8392,319.111111111111,1791.51249249941,29.19984,221112
6257111,30700802,"PM25-PRI",0.3674,15.8496,0.405384,294.111111111111,1.4158423296,10.9728,321113
6257811,10200204,"PM25-PRI",0.7915,39.624,1.64592,444.111111111111,39.1716368417051,18.40992,322121
6260411,40202201,"VOC",4.5108,17.6784,0.8634984,293,6.60726326090511,11.2776,336390
6260511,40200601,"VOC",3.1205,10.668,0.862584,288.555555555556,9.43894792010511,16.12392,332439
6260611,30800799,"VOC",0.0045,16.1544,1.0668,294.111111111111,9.9108963072,11.09472,326130
6260811,20100802,"NOX",63.5,21.336,0.6096,421.888888888889,NA,15.24,562212
6260911,31306530,"NOX",4.62,9.144,0.5715,289.666666666667,3.31212526858783,12.92352,323120
6261411,30200553,"PM25-PRI",0.001375,54.864,0.94488,295.777777777778,11.9695310544384,NA,311224
6261511,10300602,"SO2",8.832e-06,20.81784,1.15824,485.222222222222,7.85792492928,NA,92214
6261611,30504025,"PM25-PRI",0.41,13.4112,0.36576,301.888888888889,1.401683906304,NA,212321
6261711,40200101,"VOC",0.07935,9.6012,0.762,308,3.4348334916096,NA,51919
6261811,10300602,"SO2",0.006474,20.81784,1.15824,485.222222222222,7.85792492928,NA,339113
6261911,10200602,"PM25-PRI",0.0005827,17.73936,1.03632,497.444444444444,7.1131918639104,NA,32591
6262011,10200602,"NOX",0.1988,17.73936,1.03632,497.444444444444,7.1131918639104,NA,212321
6262311,10200602,"NH3",0.01942,17.73936,1.03632,497.444444444444,7.1131918639104,NA,333911
6262411,10200602,"NH3",0.01894,17.73936,1.03632,497.444444444444,7.1131918639104,NA,333911
6262611,10200602,"PM25-PRI",0.0006665,17.73936,1.03632,497.444444444444,7.1131918639104,NA,337212
6262711,10200602,"SO2",0.00339,17.73936,1.03632,497.444444444444,7.1131918639104,NA,332119
6262811,30504025,"PM25-PRI",0.09979,13.4112,0.36576,301.888888888889,1.401683906304,NA,212321
6262911,10200602,"VOC",0.007068,17.73936,1.03632,497.444444444444,7.1131918639104,NA,326299
6263011,40200101,"VOC",5.795,8.8392,0.4572,295.222222222222,1.88778788501023,NA,332812
6263111,30999999,"VOC",1.152,9.4488,0.42672,316.333333333333,0.934455937536,NA,332721
6263211,10300603,"NOX",0.00014,88.392,0.21336,802.444444444444,2.76089254272,NA,61131
6263311,30510299,"PM25-PRI",0.04118,19.01952,0.94488,343,6.4477459689984,NA,48411
6263411,20300101,"PM25-PRI",0.0117058,8.62584,0.39624,603.555555555556,2.6108132557824,NA,45211
6263511,10300602,"NOX",0.484,20.81784,1.15824,485.222222222222,7.85792492928,NA,51711
6263811,40201901,"VOC",0.93,8.32104,0.79248,296.888888888889,4.9724382615552,NA,44211
6264211,10200602,"PM25-PRI",0.0007095,17.73936,1.03632,497.444444444444,7.1131918639104,NA,42314
6264311,10300602,"VOC",0.0514,20.81784,1.15824,485.222222222222,7.85792492928,NA,531311
6264411,10300602,"NOX",0.1851,20.81784,1.15824,485.222222222222,7.85792492928,NA,921110
6264511,10300602,"SO2",0.0001793,20.81784,1.15824,485.222222222222,7.85792492928,NA,51711
6264711,10200602,"SO2",0.0006099,17.73936,1.03632,497.444444444444,7.1131918639104,NA,326121
6264811,20300101,"NOX",0.1123,8.62584,0.39624,603.555555555556,2.6108132557824,NA,711211
6264911,10200602,"NH3",0.00056,17.73936,1.03632,497.444444444444,7.1131918639104,NA,33711
6265011,10200602,"SO2",0.001638,17.73936,1.03632,497.444444444444,7.1131918639104,NA,322230
6265311,10200602,"VOC",0.00506,17.73936,1.03632,497.444444444444,7.1131918639104,NA,323111
6265411,40200401,"PM25-PRI",1.087,10.3632,0.67056,315.777777777778,3.0100807927296,NA,23832
6266311,50300601,"SO2",3.909,12.192,3.048,1144.11111111111,40.1155307842102,5.4864,562212
6266411,50100410,"PM25-PRI",2.4725,14.0208,0.4062984,1033,1.95338952350991,15.05712,562212
6266511,20100802,"SO2",0.3555,6.4008,0.3048,688.555555555556,2.69010042624,36.8808,562212
6266711,50300899,"VOC",1.425,21.9456,2.0321016,294.111111111111,42.475269888,13.1064,562211
6267011,40202501,"VOC",0.2574,14.0208,1.0158984,349.666666666667,1.17986672021023,1.46304,332812
6267811,10200601,"SO2",0.2192,49.9872,4.4196,435.777777777778,191.714016541471,12.4968,221330
6268011,10301002,"VOC",0.0895,17.49552,1.00584,521.333333333333,6.0286566394368,NA,311411
6268111,10200602,"VOC",0.02372,17.73936,1.03632,497.444444444444,7.1131918639104,NA,333999
6268211,30700804,"PM25-PRI",0.215,11.2776,1.18872,297.444444444444,9.3388960060416,NA,316998
6268311,10200602,"NH3",6.248e-05,17.73936,1.03632,497.444444444444,7.1131918639104,NA,332312
6268411,10200602,"SO2",0.000738,17.73936,1.03632,497.444444444444,7.1131918639104,NA,333923
6268511,10200602,"PM25-PRI",0.0003655,17.73936,1.03632,497.444444444444,7.1131918639104,NA,32739
6268611,10300602,"NOX",0.949,20.81784,1.15824,485.222222222222,7.85792492928,NA,61111
6268711,10200602,"NOX",0.815,17.73936,1.03632,497.444444444444,7.1131918639104,NA,611519
6268811,40201901,"VOC",6.31,8.32104,0.79248,296.888888888889,4.9724382615552,NA,33711
6268911,10300602,"NH3",4.631e-06,20.81784,1.15824,485.222222222222,7.85792492928,NA,61111
6269011,10300602,"NH3",4.312e-06,20.81784,1.15824,485.222222222222,7.85792492928,NA,61111
6269111,10300602,"VOC",4.252e-05,20.81784,1.15824,485.222222222222,7.85792492928,NA,61111
6269211,30800723,"VOC",0.051,8.5344,0.3048,280.222222222222,0.2237030880768,NA,326199
6269311,30504025,"PM25-PRI",0.1896,13.4112,0.36576,301.888888888889,1.401683906304,NA,212321
6269411,30700899,"NOX",0.54,11.2776,0.94488,311.888888888889,6.5100430315008,NA,321999
6269711,10200602,"VOC",0.00682,17.73936,1.03632,497.444444444444,7.1131918639104,NA,332312
6269811,10200602,"PM25-PRI",0.0023783,17.73936,1.03632,497.444444444444,7.1131918639104,NA,333249
6270011,30799901,"PM25-PRI",5.202e-05,14.0208,0.762,294.111111111111,2.08506286016271,4.572,321113
6271011,20200252,"SO2",0.000375483,14.6304,0.9144,621.888888888889,9.33653438103583,14.23416,486210
6271311,30300312,"PM25-PRI",0.00268,36.576,0.36576,294.111111111111,2.69014856487921,25.6032,335991
6271411,10300603,"SO2",0.002235,9.144,0.3048,866.333333333333,0.333597938015693,4.572,48621
6271511,20300201,"NOX",145.784,10.0584,0.6096,644.111111111111,0.0014809710767616,0.00505968,48621
6271611,31000227,"VOC",1.8629,9.144,0.6096,1283,2.13503926271293,7.3152,48621
6271711,10100202,"SO2",5976,305.1048,7.9248,338.555555555556,826.883173789984,16.764,221112
6271811,30501099,"PM25-PRI",2.21,3.048,0.4572,288.555555555556,2.78448897098511,16.94688,2121
6272011,10300603,"VOC",3.5767,12.8016,0.3048,255.222222222222,0.178585856401766,2.447544,48621
6272211,40600130,"VOC",4.95e-05,5.1816,0.2999232,281.888888888889,NA,6.6799968,424710
6272511,30902501,"NOX",0.00013037,15.24,1.2899136,560.777777777778,NA,13.0100832,332439
6272611,40600135,"VOC",0.002775,7.19328,0.1999488,294.111111111111,NA,6.0100464,424710
6273311,40600135,"VOC",0.0204464,7.62,0.1499616,283,NA,1.3301472,493190
6273511,10200602,"SO2",0.005016,26.73096,1.5200376,477.444444444444,NA,0.5401056,622110
6273711,20300801,"NOX",4.75363,8.5344,1.210056,636.888888888889,NA,41.679876,562212
6274111,39000699,"PM25-PRI",0.00444868,16.764,0.2999232,344.111111111111,NA,5.8701432,221320
6274511,50100103,"SO2",27.9,56.9976,2.1336,505.222222222222,49.3185059266102,NA,221118
6274611,30205021,"SO2",0.008595,54.864,0.79248,350.222222222222,14.3174676965686,NA,327993
6275411,10100601,"NH3",0.2171,182.88,6.858,448,1019.17097459395,NA,221112
6275611,10300602,"NH3",0.006855,20.81784,1.15824,485.222222222222,7.85792492928,NA,62211
6275711,30200553,"PM25-PRI",0.0245,54.864,0.94488,295.777777777778,11.9723627390976,NA,42491
6275811,30600106,"PM25-PRI",2.1919,81.9912,3.41376,449.666666666667,41.1741107870976,NA,32411
6275911,20200254,"NOX",94.61,15.24,0.39624,638,5.66006474240271,NA,48621
6276011,20100101,"PM25-PRI",0.0014649,9.7536,2.286,838.555555555556,632.29158513941,NA,221112
6276111,30500255,"PM25-PRI",1.1926,11.06424,1.28016,409.666666666667,23.913576946944,NA,324121
6276211,30200734,"PM25-PRI",9.3918,54.864,11.85672,299.666666666667,12.9785537441051,NA,311211
6276311,40301151,"VOC",3.29,14.59992,1.73736,300.222222222222,0.1812278181888,NA,48691
6276411,10200602,"NH3",0.005792,17.73936,1.03632,497.444444444444,7.1131918639104,NA,48831
6276511,30500255,"PM25-PRI",0.26129,10.88136,0.57912,324.666666666667,0.9854262614016,NA,324121
6276611,30500255,"VOC",2.327,11.06424,1.28016,409.666666666667,23.913576946944,NA,324121
6276711,10200602,"NH3",0.003344,17.73936,1.03632,497.444444444444,7.1131918639104,NA,541512
6276811,20200401,"SO2",0.114723,9.38784,0.51816,611.333333333333,2.5456845086208,NA,212321
6277011,30500255,"NOX",4.754,11.06424,1.28016,409.666666666667,23.913576946944,NA,324121
6277111,10300603,"VOC",0.0008712,47.244,1.3716,310.777777777778,16.0462111810102,NA,22132
6277211,30501107,"PM25-PRI",0.3353,13.2588,0.24384,295.222222222222,0.1500792869376,NA,32732
6277311,30200563,"PM25-PRI",0.1648,91.44,1.15824,294.111111111111,22.4807445093888,NA,42491
6277511,10300602,"NH3",0.01671,20.81784,1.15824,485.222222222222,7.85792492928,NA,71213
6278211,10200602,"NH3",0.07149,17.73936,1.03632,497.444444444444,7.1131918639104,NA,322211
6278311,10300502,"NH3",0.000744,41.148,0.762,544.111111111111,5.6633693184,NA,62211
6278411,10300602,"PM25-PRI",0.0032813,20.81784,1.15824,485.222222222222,7.85792492928,NA,541512
6278511,20300101,"SO2",0.1386,8.62584,0.39624,603.555555555556,2.6108132557824,NA,443142
6278611,10300602,"SO2",0.03459,20.81784,1.15824,485.222222222222,7.85792492928,NA,71212
6278711,10200602,"PM25-PRI",0.000473,17.73936,1.03632,497.444444444444,7.1131918639104,NA,337211
6278811,10300602,"NOX",0.0617,20.81784,1.15824,485.222222222222,7.85792492928,NA,517110
6278911,10300602,"VOC",0.1221,20.81784,1.15824,485.222222222222,7.85792492928,NA,325414
6279111,10200602,"NH3",0.006768,17.73936,1.03632,497.444444444444,7.1131918639104,NA,332322
6281011,50100410,"VOC",0,18.288,3.6576,1241.88888888889,144.27433338624,13.716,562212
6281111,20100809,"NH3",0,18.288,1.6764,466.333333333333,59.2020311698944,25.57272,221118
6281311,10100226,"SO2",1524,143.256,9.08304,330.222222222222,1226.86678432212,NA,221112
6281411,20400402,"SO2",0,2.4384,0.1524,727.444444444444,0.579549572459827,31.77131568,212111
6281511,20200201,"VOC",0.57,16.764,1.76784,588.555555555556,89.8082948088576,NA,486210
6281811,10100202,"PM25-PRI",492.856,182.88,7.9248,321.888888888889,751.8122770176,15.24,221112
6282011,10300601,"NOX",3.906,45.72,2.7432,477.444444444444,NA,2.40792,61131
6282311,10100601,"NOX",0,69.4944,1.88976,465.222222222222,NA,9.20496,221112
6282511,20200201,"NOX",3,15.5448,0.82296,721.888888888889,13.280601051648,24.96312,486210
6282811,30800720,"PM25-PRI",0,9.144,0.762,295.222222222222,4.7260816962048,10.3632,326121
6282911,30800720,"PM25-PRI",0.02,9.144,0.762,294.111111111111,1.94489446953231,4.2672,325510
6283711,20200202,"VOC",0.35,9.144,0.4572,674.666666666667,6.80217661105183,41.42232,486210
6284111,20200201,"PM25-PRI",0.01,12.192,2.1336,755.222222222222,69.7094671575094,19.5072,486210
6284211,20200201,"NOX",8.35,16.1544,1.2192,804.666666666667,92.029751424,78.82128,221210
6284611,20200202,"SO2",0.01,9.144,0.39624,588.555555555556,2.9138035143168,22.58568,486210
6284911,30600105,"VOC",0.4,45.4152,1.70688,599.666666666667,3.3116552089344,1.43256,324110
6285011,10200902,"PM25-PRI",101.032,15.24,1.2192,461.333333333333,16.3086149033243,13.95984,321113
6285511,30200730,"PM25-PRI",0,22.86,1.6764,427.444444444444,47.0932746758171,21.336,325193
6285911,30505020,"SO2",0.04,18.288,1.2192,435.777777777778,0.56633693184,0.48768,324110
6286211,40200710,"VOC",1.32,13.716,1.524,294.111111111111,23.5846286351387,12.92352,321211
6286711,10200603,"NH3",0.0120664,7.62,0.1100328,394.111111111111,NA,22.3400112,326199
6286811,39000699,"SO2",6e-07,12.00912,1.8001488,366.333333333333,NA,33.950148,323111
6287111,40200101,"VOC",37.548,22.86,1.0000488,293,NA,2.3999952,316110
6287311,40500301,"VOC",16.0825435,9.144,0.6001512,644.111111111111,NA,4.9999392,323111
6287411,10200603,"PM25-PRI",0.0016264,6.096,0.1999488,421.888888888889,NA,14.5599912,332812
6287511,40600135,"VOC",1.6655e-05,13.716,2.4298656,921.888888888889,NA,0.070104,424710
6287611,40200101,"VOC",0.123,7.65048,1.620012,294.111111111111,NA,7.78002,321918
6288011,39000699,"VOC",0.00193,10.668,1.370076,394.111111111111,NA,9.9998784,322220
6288811,10500106,"SO2",0.00804,9.144,0.6001512,294.111111111111,NA,25.0298712,327211
6289311,40500401,"VOC",3.1255,0.3048,0.03048,294.111111111111,NA,0.659892,323111
6289411,40202199,"VOC",22.748,9.144,0.8500872,293.555555555556,NA,8.3600544,321918
6289511,10300602,"VOC",0.137115,29.2608,1.2201144,449.666666666667,NA,3.0300168,622110
6289611,10200603,"SO2",8.31e-06,6.096,0.3048,294.111111111111,NA,1.0000488,323111
6289811,50300202,"NOX",7.953,12.8016,0.7598664,366.333333333333,NA,1.5398496,321920
6290411,30504025,"PM25-PRI",0.09753,13.4112,0.36576,301.888888888889,1.401683906304,NA,212321
6290611,50100701,"NH3",0.01108,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6291511,10200602,"VOC",0.734,17.73936,1.03632,497.444444444444,7.1131918639104,NA,62211
6291611,30502503,"PM25-PRI",0.08692,12.10056,0.33528,313.555555555556,0.5635052471808,NA,324121
6291711,10200602,"PM25-PRI",0.012321,17.73936,1.03632,497.444444444444,7.1131918639104,NA,334511
6291811,10200602,"SO2",0.000318,17.73936,1.03632,497.444444444444,7.1131918639104,NA,311211
6291911,30200553,"PM25-PRI",0.002333,54.864,0.94488,295.777777777778,11.9695310544384,NA,311211
6292111,10200602,"NOX",3.034,17.73936,1.03632,497.444444444444,7.1131918639104,NA,333415
6292211,30400356,"PM25-PRI",0.0013005,18.5928,1.0668,296.888888888889,8.4950539776,NA,331511
6292411,30901098,"PM25-PRI",0.13194,15.24,0.762,305.222222222222,10.8547902497051,NA,332813
6292511,10200602,"PM25-PRI",0.013148,17.73936,1.03632,497.444444444444,7.1131918639104,NA,323111
6292611,10200602,"NOX",1.017,17.73936,1.03632,497.444444444444,7.1131918639104,NA,323111
6292711,30500245,"SO2",0.3231,12.40536,1.0668,400.222222222222,16.6021671568896,NA,324121
6292811,10200602,"NH3",0.07669,17.73936,1.03632,497.444444444444,7.1131918639104,NA,332813
6292911,10200602,"VOC",0.058,17.73936,1.03632,497.444444444444,7.1131918639104,NA,323111
6293011,30502503,"VOC",0.0274,24.384,0.54864,294.111111111111,0.235972777705114,NA,324122
6293211,10200602,"SO2",0.0002412,17.73936,1.03632,497.444444444444,7.1131918639104,NA,327331
6293311,40200101,"VOC",5.3,15.33144,0.762,297.444444444444,3.44521444757023,NA,332215
6293411,10200603,"NH3",0.06789,11.18616,0.54864,493.555555555556,1.5687533011968,NA,333318
6293611,10200602,"PM25-PRI",0.008451,17.73936,1.03632,497.444444444444,7.1131918639104,NA,33312
6293811,30200540,"PM25-PRI",0.05063,74.676,1.2192,297.444444444444,19.552782571776,NA,42451
6294011,10200602,"NH3",0.1208,17.73936,1.03632,497.444444444444,7.1131918639104,NA,42383
6294111,10200602,"PM25-PRI",0.005239,17.73936,1.03632,497.444444444444,7.1131918639104,NA,326199
6294211,10300602,"NH3",0.00613,20.81784,1.15824,485.222222222222,7.85792492928,NA,61111
6294411,10200602,"PM25-PRI",0.009981,17.73936,1.03632,497.444444444444,7.1131918639104,NA,332813
6294511,10200602,"NH3",0.0651,17.73936,1.03632,497.444444444444,7.1131918639104,NA,333318
6294611,10200603,"NH3",2.07e-05,10.5156,7.4676,420.777777777778,11.7986841922102,NA,323111
6294711,10200602,"NH3",0.0368,17.73936,1.03632,497.444444444444,7.1131918639104,NA,333996
6294811,10200601,"SO2",0.0006174,33.0708,1.9812,470.222222222222,34.928830271232,NA,33271
6294911,10200502,"SO2",0.06418,28.0416,1.40208,460.222222222222,14.1187797107712,NA,31123
6295011,10201002,"SO2",5.63e-05,17.64792,0.94488,514.111111111111,6.2183795116032,NA,311919
6295111,30901018,"PM25-PRI",0.0039472,12.192,1.12776,325.777777777778,8.4950539776,NA,332813
6295211,40700406,"VOC",0.251,31.33344,1.34112,460.222222222222,15.9197311540224,NA,325211
6295711,30800703,"SO2",0,11.2776,0.762,296.888888888889,9.43894792010511,20.69793168,336612
6295811,40202401,"PM25-PRI",0,38.4048,1.58496,294.111111111111,20.7647436059136,10.5156,336411
6299311,50200506,"NOX",29.93,23.7744,1.8288,460.777777777778,11.383372329984,4.32816,322122
6300011,50100701,"VOC",0.2056,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6300211,50100701,"NH3",0.02413,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6300311,50100701,"NH3",0.002821,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6300411,50100701,"NH3",0.002538,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6300511,50100701,"NH3",0.01649,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6300611,50100701,"VOC",0.03978,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6300711,50100701,"VOC",0.1812,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6301011,50100701,"NH3",0.0113,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6301111,50100515,"VOC",0.002703,10.668,0.3048,423,11.3739314933302,NA,22132
6301311,50100701,"VOC",0.07816,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6301411,50100701,"VOC",0.06256,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6301511,50100410,"VOC",0.1137,11.06424,1.40208,728,8.5488559861248,NA,562212
6301711,50100410,"VOC",0.03038,7.62,0.24384,810.777777777778,1.03828248725023,NA,562211
6302711,30502005,"PM25-PRI",0.07446,14.87424,0.6096,321.333333333333,3.5594276166144,NA,212313
6302811,30200563,"PM25-PRI",0.005045,91.44,1.15824,294.111111111111,22.4807445093888,NA,42451
6302911,10300602,"VOC",0.0009026,20.81784,1.15824,485.222222222222,7.85792492928,NA,62211
6303011,40200401,"PM25-PRI",6.688,10.3632,0.67056,315.777777777778,3.0100807927296,NA,33711
6303111,40200101,"VOC",1.689,9.6012,0.762,308,3.4348334916096,NA,33271
6303211,30200530,"PM25-PRI",0.03582,27.1272,1.40208,299.111111111111,19.7255153359872,NA,42451
6303611,30290003,"SO2",0.01,10.9728,1.2192,471.888888888889,6.13531487381023,5.24256,32511
6304211,30203010,"SO2",0.04,24.384,0.9144,355.222222222222,7.0848750173184,NA,311514
6304311,30400340,"PM25-PRI",0.00017104,18.288,1.6764,303,19.9728148523291,NA,331511
6304411,40200101,"PM25-PRI",0.09601,11.8872,0.85344,295.222222222222,7.03201595978511,NA,332999
6304511,10300602,"NOX",5.055,20.81784,1.15824,485.222222222222,7.85792492928,NA,311421
6304611,10200602,"NOX",0.03799,17.73936,1.03632,497.444444444444,7.1131918639104,NA,334519
6304711,50100701,"NH3",0.01603,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6304811,50100701,"VOC",0.05189,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6304911,50100701,"VOC",0.000816,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6305011,50100701,"VOC",0.1152,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6305511,30500247,"SO2",1.426,10.88136,0.57912,324.666666666667,0.9854262614016,NA,324121
6305611,40200901,"VOC",0.1923,9.7536,0.82296,331.333333333333,5.1989730342912,NA,326191
