FIPS,PEC Annual Area,PEC Annual P150,PEC Annual P300,PEC Winter Area,PEC Winter P150,PEC Winter P300,PEC Spring Area,PEC Spring P150,PEC Spring P300,PEC Summer Area,PEC Summer P150,PEC Summer P300,PEC Fall Area,PEC Fall P150,PEC Fall P300,SO2 Annual Area,SO2 Annual P150,SO2 Annual P300,SO2 Winter Area,SO2 Winter P150,SO2 Winter P300,SO2 Spring Area,SO2 Spring P150,SO2 Spring P300,SO2 Summer Area,SO2 Summer P150,SO2 Summer P300,SO2 Fall Area,SO2 Fall P150,SO2 Fall P300,NOX Annual Area,NOX Annual P150,NOX Annual P300,NOX Winter Area,NOX Winter P150,NOX Winter P300,NOX Spring Area,NOX Spring P150,NOX Spring P300,NOX Summer Area,NOX Summer P150,NOX Summer P300,NOX Fall Area,NOX Fall P150,NOX Fall P300,NH3 Annual Area,NH3 Annual P150,NH3 Annual P300,NH3 Winter Area,NH3 Winter P150,NH3 Winter P300,NH3 Spring Area,NH3 Spring P150,NH3 Spring P300,NH3 Summer Area,NH3 Summer P150,NH3 Summer P300,NH3 Fall Area,NH3 Fall P150,NH3 Fall P300
30035,14423.55902,13266.36195,12715.42966,19396.43374,19343.86424,18888.40433,8450.848622,6546.097308,6197.584548,9435.139536,7511.982657,7095.008502,20411.81418,19663.5036,18680.72126,10898.28741,12246.7109,11802.32607,15294.87344,18026.21735,17256.50633,7264.272334,7518.932252,7751.879212,7601.547882,7897.123149,7573.9211,13432.45596,15544.57084,14626.99765,1602.142228,1745.882119,1657.940297,3650.829877,4407.57975,4249.65664,461.7010675,394.8034542,384.6151109,282.5140628,252.0673462,217.6969137,2013.523904,1929.077927,1779.792524,5317.368151,6632.47783,6900.293749,8799.895253,10946.45556,11541.78054,1830.766826,2125.517841,2265.59318,1663.968967,2166.05352,2187.282973,8974.841559,11291.8844,11606.5183
30037,18442.65376,15139.1052,14578.69853,24613.25112,20811.84303,20032.72091,11536.11241,8275.535324,7759.639343,11816.82052,8599.248391,8088.247985,25804.431,22869.79407,22434.18587,8599.933899,9941.839007,10040.50654,9401.132055,11605.08876,12300.98189,6676.189534,7645.610515,7731.160119,6394.76503,6783.639382,6901.323171,11927.64898,13733.01738,13228.56099,1743.864945,1755.630605,1560.38772,3509.083107,3490.198301,3409.769818,383.6279583,368.8539732,368.2685416,196.6545719,196.7600096,164.5347552,2886.094144,2966.710134,2298.977766,6145.027355,6096.522094,6216.521171,10533.52989,9785.452293,9966.331006,2519.522328,2502.005602,2552.091783,2680.044981,2721.597145,2777.236163,8847.012221,9377.033335,9570.42573
30039,19163.47234,15683.2271,14280.93776,25345.08168,21799.4592,20426.91297,11968.65429,8580.195654,7887.32155,12599.11448,9375.101187,8775.387872,26741.0389,22978.15236,20034.12867,8934.132777,10011.86279,9986.274534,9585.371984,10893.86999,10525.31182,6972.079041,7990.960392,7972.527255,6620.05251,7157.010719,7694.643936,12559.02757,14005.61004,13752.61512,1512.423254,1389.429948,1234.433478,2781.491276,2198.179347,2240.240413,388.1501764,383.5443122,370.7949506,247.2926323,243.5117809,268.4229958,2632.758932,2732.484351,2058.275551,7048.278123,6544.250242,6144.318657,11898.79967,10334.7815,10087.28045,3461.995314,2963.214587,2872.288867,2452.884672,2431.444574,2350.957718,10379.43284,10447.56031,9266.747587
30041,15560.88288,14782.65743,14513.645,21476.75334,22661.858,22255.89815,8494.358051,6602.325381,6338.856166,9456.48918,7542.674211,7218.278263,22815.93095,22323.77212,22241.54744,12269.80102,13935.91579,13568.92666,18515.50146,21862.44582,21341.78573,7534.485202,7890.738831,8144.554829,7674.342123,8018.672362,7538.176053,15354.87532,17971.80614,17251.19001,2533.703683,2821.40285,2620.896409,6111.490937,7548.264526,7023.116557,454.2499136,389.5996526,390.0146902,300.3280968,265.1676447,201.4309713,3268.745785,3082.579576,2869.023417,5422.82754,7110.766638,7615.088478,9094.987364,12605.37165,13341.63748,1576.403337,2039.711911,2231.381878,1624.232911,2040.413034,2286.319722,9395.686549,11757.56995,12601.01484
30043,22858.59099,17657.92271,16047.58416,30384.70285,24294.53375,22475.63161,14597.28543,10020.92376,9137.247901,15442.51731,10933.63016,10169.80162,31009.85836,25382.60316,22407.65551,8225.677994,9336.806514,9366.980251,8793.62701,10160.785,9909.561739,6397.202573,7400.095746,7471.348377,6002.173872,6544.134894,7125.614169,11709.70852,13242.21042,12961.39672,1537.819617,1359.88327,1206.360609,2987.53022,2228.966418,2272.155327,360.2579711,357.3352953,347.5972223,213.7299597,216.1964853,235.5992909,2589.760316,2637.034883,1970.090598,8051.502989,6979.521566,6454.188483,14110.14121,10936.42197,10357.00488,3690.907377,2969.815451,2842.975314,3012.962922,2728.454326,2580.030269,11392.00045,11283.39451,10036.74347
30045,14257.07957,12622.4731,12132.67496,19443.404,18498.56097,17965.00631,8458.155677,6336.332568,5981.914342,8573.229717,6552.360669,6165.437213,20553.52886,19102.6382,18418.34197,8660.784156,9822.096349,9695.090278,10395.81703,12386.85223,12142.00788,6427.239047,7192.148041,7359.129105,6193.65721,6584.331054,6728.441465,11626.42333,13125.05407,12550.78266,1597.470334,1564.092466,1423.244157,3220.857824,3071.205338,3038.743646,366.4027151,341.8372576,336.7557235,199.4373782,198.7099337,171.550032,2603.183418,2644.617337,2145.927225,5124.104523,5585.551038,5740.903697,8572.59622,9309.06418,9618.860279,1969.503927,2102.841152,2203.963568,1975.252083,2274.780276,2289.4006,7979.065864,8655.518546,8851.390341
30047,21285.66133,17727.58573,16333.87383,24744.43418,22716.15317,21365.64525,15198.85248,11046.20334,10136.11239,17604.38583,13141.52645,12244.23127,27594.97282,24006.45995,21589.50642,9725.455217,10750.76933,10970.87983,11098.82706,12891.50856,13214.8386,8594.591036,9195.68398,9205.342075,7999.361726,8425.483419,8896.597642,11209.04104,12490.40136,12566.74101,1576.623691,1483.932729,1368.367507,3121.113931,2856.408294,2827.746908,564.2314196,517.6284912,502.0361013,437.7896239,360.2221608,375.3558813,2183.35979,2201.47197,1768.331136,6850.589488,6544.769345,6244.297496,10434.95082,10484.24949,10280.70697,3717.471985,3362.468771,3258.70765,2774.858451,2638.625234,2644.763484,10475.0767,9693.733883,8793.011878
30049,18025.53401,15184.39871,14172.95616,23687.36615,21214.86032,20164.65656,11415.68268,8348.034496,7764.450849,12100.78746,9096.997033,8554.078413,24898.29975,22077.70299,20208.63883,9213.770037,10455.30999,10390.13568,10254.01828,12004.2666,11992.67033,6987.375613,7948.519451,8000.409627,7037.534006,7474.099555,7715.482902,12576.15224,14394.35436,13851.97988,1524.997689,1483.765469,1347.19934,3050.100852,2812.162972,2808.821605,389.5240712,376.1919691,367.3499417,250.6174723,249.2681997,254.9208773,2409.748362,2497.438735,1957.704934,6419.916425,6536.819265,6388.425948,10732.89799,10310.93232,10326.65638,2870.831403,2718.15919,2714.423737,2506.71115,2579.350209,2515.772326,9569.225154,10538.83534,9996.851347
30051,14419.18352,13720.04303,13559.16893,20063.58609,20844.22218,20589.88715,7826.356046,6181.302627,5973.75887,8610.169868,6986.441241,6716.78757,21176.62207,20868.20605,20956.24214,11310.75394,13037.56072,12821.40942,16914.47208,20355.67624,20314.45952,6941.756855,7397.826259,7714.407054,7323.819545,7693.563094,7134.950085,14062.96727,16703.17731,16121.82103,2110.746632,2339.240351,2174.348194,5337.425798,6510.69672,6119.417516,390.1956332,338.9726981,340.0233574,248.9719767,222.5386427,168.4804471,2466.39312,2284.753341,2069.471457,4834.501017,6419.362132,6977.706258,8242.526908,11092.50839,11882.97864,1329.080854,1823.445194,2029.343914,1297.917982,1768.884561,1989.68445,8468.478325,10992.61038,12008.81803
30053,20105.64568,17776.72273,16347.5979,25873.15061,25189.0661,23790.09876,12482.47085,9471.810751,8851.563266,14715.56255,11424.12719,10755.94575,27351.39871,25021.88688,21992.78381,11785.87519,13002.95722,13499.26479,15174.63963,17039.77023,18824.4971,9128.092854,9826.833386,9648.034955,9017.180156,9327.769844,9446.387432,13823.5881,15817.45542,16078.13966,1669.836257,1727.325281,1659.458717,3868.782173,4310.503917,4177.112979,532.5705342,500.3552222,486.9152702,452.6838433,358.5350888,377.1995515,1825.308476,1739.906895,1596.607068,7711.884062,8381.366864,8171.733522,11927.34833,13635.77033,13685.83651,3655.110358,3549.429966,3469.945263,2662.886229,2625.507108,2803.538235,12602.19133,13714.76006,12727.61408
30055,19130.04886,17460.18209,17057.9672,28416.61836,27540.44841,26715.06655,9248.057961,7172.926114,6881.149707,10352.6152,8378.244986,8145.242056,28502.90394,26749.10884,26490.4105,13316.4803,14941.96865,14689.5122,18101.76953,20805.0388,21631.26265,8954.383319,9521.03792,9523.377341,9328.638492,9828.548039,9165.347986,16881.12987,19613.24984,18438.06084,3071.8084,3546.108072,3321.736906,7080.341169,9258.228914,8562.638743,543.0069006,469.0242736,470.5443755,442.4518357,391.9485939,375.9982398,4221.433693,4065.230505,3877.766267,8103.607687,9863.5985,10505.39084,15019.15492,18447.30418,19337.18048,2251.493086,2679.272946,2841.870723,2159.041647,2371.21929,2895.112314,12984.74109,15956.59759,16947.39984
30057,15886.95056,13130.34102,12070.92804,22899.41683,19685.47317,18557.71848,9118.648604,6637.97265,6140.787112,9346.690511,6792.063683,6267.371546,22183.04628,19405.85458,17317.835,8044.910595,8942.887242,8833.326094,10729.64886,11933.82568,10970.05358,5993.791154,6773.939085,6896.644647,5036.883053,5540.448308,6154.565671,10419.31932,11523.33589,11312.04047,1332.459466,1168.561009,1082.603881,2657.639938,2074.25234,2127.098551,336.1684099,331.5137961,319.1008728,171.9459074,164.3029709,163.6434982,2164.083608,2104.174928,1720.572604,6438.187639,6208.9831,6008.212412,11573.86826,10615.55085,10491.95176,2532.313088,2245.464551,2223.268119,2086.176935,2120.777954,2031.784734,9560.392277,9854.13904,9285.845039
30059,15149.8432,13193.24741,12282.46796,20631.43648,19197.59048,18355.49608,9034.045849,6766.468968,6320.952969,9000.785682,6957.229241,6555.107552,21933.10477,19851.70094,17898.31525,8927.874386,10003.36766,9809.129397,10588.65094,12080.17598,11294.23988,6746.913428,7677.656171,7740.473673,6151.85161,6708.174026,7186.572901,12224.08157,13547.46444,13015.23113,1551.068773,1444.267764,1311.332551,2871.566648,2442.497324,2473.914955,378.4098915,367.054082,354.6147887,229.0200082,222.7163189,245.8641122,2725.278543,2744.803332,2170.936348,5955.636464,6146.051151,6054.087079,9894.582301,10067.20855,10167.26546,2608.022757,2504.998476,2521.620441,1926.027708,2040.77019,2080.976811,9393.913089,9971.227394,9446.485602
30061,21505.97099,18023.59343,16552.91912,27509.83617,24408.5447,22902.78024,13342.47431,9825.955225,9126.785367,15604.75123,12025.31822,11418.00434,29566.82225,25834.55557,22764.10655,10527.8568,11724.64993,11747.96848,11092.66078,12614.40833,12598.48724,8175.031075,9138.21502,9022.060681,8609.513829,9187.186131,9590.514503,14234.22151,15958.79023,15780.81151,1804.088213,1739.171738,1594.745101,3486.614977,3115.340264,3075.422368,500.6084292,485.2528533,474.1706725,399.7487971,383.3826269,425.4125341,2829.380646,2972.711207,2403.974827,7306.075765,6991.416019,6616.374674,12226.5316,11147.9275,10936.06107,3471.236916,3226.378949,3157.892368,2289.122739,2349.061221,2340.538963,11237.41181,11242.2964,10031.00629
30063,25267.6448,19871.46889,17807.95431,32055.2601,26742.6442,24617.59502,16303.72076,11345.31794,10333.77324,18592.42384,13343.21763,12411.79296,34119.17447,28054.6958,23868.65603,10099.98421,11187.88204,11248.85669,11207.42511,12530.56158,12329.69129,7912.557908,8903.581483,8816.736384,7761.437248,8270.572476,8862.230156,13518.51657,15046.81261,14986.76893,1698.091597,1564.254488,1422.600701,3324.090339,2776.731525,2781.154953,468.8173705,455.5382823,440.8903407,362.1145192,329.7979793,356.3396633,2637.344161,2694.950166,2112.017846,9057.903465,7927.891745,7219.900707,15109.42144,12652.2333,12021.3436,4572.268535,3682.25327,3474.66197,3424.488891,2998.515014,2878.109018,13125.43499,12378.56539,10505.48824
30065,18289.7713,15398.02239,14975.4028,25112.6423,21761.09434,21081.26492,11151.61137,8095.706924,7638.581299,11065.4416,8263.359488,7846.793938,25829.38993,23471.92882,23334.97103,9475.029589,10886.21754,11079.36441,10469.27682,12845.56673,14147.93228,7195.425583,8095.461777,8100.809208,7156.564657,7488.671366,7352.768757,13078.85129,15115.17029,14715.94737,1951.307318,2083.280915,1870.036604,4050.161079,4512.588366,4332.986128,407.3081636,383.4319722,386.188409,234.2236121,225.8840961,181.8790136,3113.536417,3211.219226,2579.092867,6426.893549,6517.147945,6761.535912,11253.37558,10859.47567,11201.33164,2576.632771,2637.50562,2704.286125,2802.238814,2816.47898,3044.645206,9075.327027,9755.131514,10095.88067
30067,16408.3651,13384.69924,12241.29719,22766.04359,19358.33573,18180.27336,9998.758735,7266.926543,6699.597496,9835.909566,7187.249328,6668.100305,23032.74849,19726.28534,17417.21759,8121.035778,8994.741869,8773.026659,10337.95732,11520.06463,10541.43629,6157.286692,7082.679437,7131.796444,5439.604343,5966.091896,6482.991204,10549.29476,11410.13152,10935.88269,1284.587127,1191.242224,1113.924949,2294.13968,1919.722012,1974.836233,362.7002864,369.5091505,351.524362,189.7187615,194.7320843,205.9818078,2291.78978,2281.00565,1923.357394,6859.738498,6463.130424,6183.219528,11864.42469,10864.65825,10707.0457,3103.248326,2610.901427,2533.475186,2314.529114,2330.25989,2173.070832,10156.75186,10046.70213,9319.286397
30069,15435.08102,14020.46715,13882.72675,21366.30935,20738.1051,20437.27857,8481.91596,6435.671233,6153.945917,8682.407313,6763.79011,6457.69491,23209.69146,22144.30216,22481.98761,10163.27504,11632.41711,11883.19675,11408.67305,13992.98424,15881.85111,7507.746152,8204.652344,8148.246332,7747.660162,7887.587531,7375.659794,13989.02078,16444.44434,16127.02976,1973.751856,2199.999903,2003.999058,4393.699679,5258.400239,5024.314268,382.9208381,343.6218434,348.838278,235.9909647,222.4941321,171.693339,2882.395942,2975.483398,2471.150348,5758.002332,6562.911752,7018.982048,9577.851376,10906.671,11633.51941,2213.752261,2490.600911,2626.466914,2730.592135,2952.686486,3256.407213,8509.813555,9901.688614,10559.53465
30071,15769.90011,15043.95171,14899.80556,23111.27162,23780.16673,23455.9858,8185.474824,6515.299409,6290.285502,8453.835977,6904.187948,6656.071988,23329.018,22976.15276,23196.87895,13388.38512,15156.89417,15174.31554,20697.80522,24004.04922,25510.44664,8620.692499,9162.011687,9183.889097,8412.920764,8627.87433,7773.055839,15822.12199,18833.64145,18229.87057,2511.261962,3158.913009,2939.302852,6392.959624,9241.336844,8515.647327,499.7176574,435.8523097,437.3844699,329.2030085,266.3631765,219.1054182,2823.167559,2692.099704,2585.074195,6371.838051,8365.160121,9138.779086,11442.04143,15352.90006,16570.06604,1980.734033,2478.895141,2659.947056,1988.232356,2324.702251,2785.413804,10076.34439,13304.14303,14539.68944
30073,16146.39805,14407.15798,13966.84678,22096.23799,20946.21505,20384.12969,9389.564857,7156.504103,6799.666692,10614.18539,8290.335356,7871.04826,22485.60395,21235.57743,20812.54247,10229.81073,11779.94892,11654.03079,13385.94101,16123.3136,16132.73924,6809.947711,7378.768704,7685.051155,7234.579159,7631.830476,7486.887928,13488.77502,15985.8829,15311.44483,1876.059514,1912.048587,1767.599024,4421.310954,4729.626137,4537.529467,402.0733942,357.581994,355.3447918,251.0207515,236.6063775,192.2090689,2429.832955,2324.37984,1985.312768,5268.801053,6338.128511,6615.861727,9324.035485,10527.43795,10935.11621,1586.392506,1919.766103,2068.808201,1626.218802,2065.718033,2136.058753,8538.557418,10839.59196,11323.46374
30075,17052.6794,14785.01344,14455.09072,23785.48133,21966.73154,21253.91806,8902.78263,6479.258209,6157.976049,9137.102081,6902.551454,6587.080146,26385.35157,23791.51257,23821.38863,9722.499065,10919.95039,11015.08617,10868.64597,12901.39972,14251.20322,7168.282413,7703.084909,7640.897489,7517.213127,7886.187426,7575.59271,13335.85475,15189.12952,14592.65125,2078.601559,2224.319931,2050.050824,4106.755291,4622.136913,4429.753376,413.6868812,369.5317164,371.1940219,287.5976356,272.3673408,220.5188014,3506.366428,3633.243754,3178.737095,6712.701723,7232.546101,7623.002308,11249.43696,12481.55197,12953.13527,2580.996125,2660.367377,2763.707113,2857.121764,2823.033613,3201.413386,10163.25205,10965.23145,11573.75346
30077,18501.2341,15615.48933,14297.29707,24331.67114,21833.04539,20563.98744,11686.87577,8632.90756,7986.335521,12342.60802,9488.856021,8955.088457,25643.78148,22507.14834,19683.77687,9744.314026,10897.43621,10735.05283,10832.33331,12184.57348,11480.2629,7403.290769,8508.593509,8508.067368,7247.266542,7865.133334,8469.378373,13494.36548,15031.44452,14482.50269,1603.606742,1496.61402,1362.378463,2998.596494,2506.787136,2535.332712,426.9785982,421.150086,405.172549,300.8405303,294.4185722,347.0809113,2688.011347,2764.100284,2161.927681,6849.706375,6782.911508,6447.251208,11586.55089,10925.48218,10788.82935,3197.428817,2916.87716,2860.647417,2125.195141,2186.445158,2160.061077,10489.65065,11102.84154,9979.466992
30079,19055.07107,16955.89034,16559.45188,27288.83846,25363.61644,24621.58764,9420.095866,7226.740025,6929.308072,10231.07297,8284.858088,8089.37842,29280.27697,26948.34682,26597.53341,11940.18709,13536.3303,13521.88796,13845.14722,16338.95642,17637.60146,8536.16243,9343.184246,9308.233342,8888.996094,9530.320596,9187.324854,16490.44261,18932.85996,17954.39219,2843.443628,3097.09895,2889.93296,5923.61335,7069.684692,6643.047483,497.4150926,445.5268888,449.0570582,438.4229004,401.9521376,412.9752911,4514.323171,4471.232081,4054.652006,7680.488072,8672.693099,9152.083835,13794.06163,15509.16211,16193.37412,2351.107368,2648.675373,2772.621805,2065.322167,2142.777375,2647.465555,12511.46113,14390.15754,14994.87386
30081,19955.46324,16308.47698,14761.83176,26599.4204,22817.06913,21252.28862,12400.1041,9007.841777,8284.439672,13605.83372,10191.44349,9555.280424,27216.49474,23217.55354,19955.31831,9117.92663,10188.82295,10238.89122,9845.99054,11006.50353,10615.21116,7534.541694,8701.163431,8607.012909,6980.96177,7620.819053,8319.985786,12110.21252,13426.80578,13413.35501,1513.695771,1353.596696,1212.208355,2821.759421,2122.354011,2177.772988,390.4756042,395.9094778,381.3794508,315.1494327,284.1305753,336.9925471,2527.398625,2611.992718,1952.688434,7500.674261,6723.433947,6280.761377,12888.84818,10933.9073,10591.77437,3894.767643,3292.061007,3128.515059,2520.534838,2331.110481,2397.553558,10698.54639,10336.657,9005.202516
30083,22693.03637,20260.75976,19542.77016,34281.09473,32595.62903,31165.85613,10982.69328,8397.681899,8010.361195,11921.69901,9484.279942,9163.597798,33586.65845,30565.44816,29831.26552,13973.64688,15512.04406,15321.25332,19562.66271,22126.34566,23238.37738,9939.787701,10364.87075,10374.26233,9511.245647,10026.37582,9233.878457,16880.89145,19530.58401,18438.49511,3529.155173,3987.007834,3735.236008,8381.641149,10784.48606,9910.879083,681.9475266,574.4096367,569.2535178,484.8209371,399.405057,386.3511547,4568.211081,4189.730583,4074.460278,10187.13579,12232.71772,12831.63212,19229.06355,23764.20419,24398.33056,2845.909841,3306.312951,3467.896472,2306.973267,2514.609068,3079.788401,16366.59648,19345.74468,20380.51307
30085,21250.41903,19629.77823,19048.48307,31830.25469,31782.99436,30665.11113,10138.21363,8033.993424,7726.850415,12020.1308,9654.175611,9333.585792,31013.07699,29047.94951,28468.38495,15479.31024,17270.03378,17201.18503,24832.80753,27916.35628,29429.46276,10036.49805,10465.87376,10506.76352,10511.70143,10984.74109,10108.92034,16536.23396,19713.16398,18759.59349,3333.105333,4226.981417,3938.291734,8610.106059,12844.79875,11681.45482,706.0663947,600.318089,592.8652056,633.8921981,498.7866886,477.7399577,3382.356679,2964.022146,3001.106951,9883.276532,13077.02387,14059.68262,18413.11122,25178.40137,26431.09116,2489.646407,3122.825287,3326.528801,2522.770539,2696.922788,3405.605016,16107.57796,21309.94604,23075.50551
30087,17340.53507,15264.12062,14971.29094,24043.80454,22411.80637,21815.82549,9146.956433,6808.964253,6495.100583,9797.668167,7563.101536,7271.463329,26373.71115,24272.61031,24302.77437,10478.83887,11836.62226,11931.40397,11659.99978,14013.42205,15450.63799,7549.843903,8107.708446,8066.062259,8074.014873,8441.119313,8078.246824,14631.49694,16784.23924,16130.66881,2261.106263,2481.450877,2272.757885,4569.365511,5396.454466,5129.298545,441.1319337,394.8338056,398.1699488,327.36588,308.9965784,251.3046051,3706.561728,3825.51866,3312.258441,6583.123627,7197.221116,7602.773544,11260.65085,12464.59153,13035.40894,2383.429116,2584.231306,2700.261944,2680.60011,2685.193802,3098.228848,10007.81443,11054.86782,11577.19445
30089,23489.6475,19824.39566,18193.85209,29883.65629,27094.8077,25350.01821,14596.53444,10863.40522,10139.65732,17286.82996,13123.42997,12386.92663,32191.56931,28215.93977,24898.8062,11424.61458,12717.52425,12836.09509,12797.55589,14450.50516,14747.37234,8684.666868,9754.140029,9627.382699,8926.541394,9385.877656,9855.530624,15289.69415,17279.57414,17114.09469,2011.832098,1959.414435,1821.094098,4206.085496,3987.73763,3868.499524,535.1665088,525.5810552,515.8937643,443.1165968,403.3962904,424.0197545,2862.959788,2920.942764,2475.963348,7936.178272,7848.097043,7423.187868,13072.8605,12592.22987,12296.23291,3477.845082,3374.047165,3305.247855,2615.050832,2597.017895,2590.556545,12578.95667,12829.09324,11500.71417
30091,21745.27479,20533.54269,19873.76063,34710.10971,35605.06237,34173.33042,9493.224195,7689.235502,7413.577,11809.423,9593.600268,9241.019878,30968.34224,29246.27264,28667.11521,16968.98083,18569.26413,18324.02224,30424.37554,33012.42026,33551.893,10581.25955,10652.37171,10772.46693,11058.69252,11535.56137,10665.99867,15811.59572,19076.70316,18305.73036,3849.043322,4927.707498,4543.209389,10897.39102,16070.31533,14482.91942,750.8220309,607.8536178,596.7759624,740.4096126,546.931305,529.7500598,3007.550622,2485.729738,2563.392114,11004.64303,15416.72473,16641.62444,21763.05424,31776.54475,33143.76753,2364.869931,3123.396135,3369.735018,2283.23552,2586.737016,3287.605858,17607.41245,24180.221,26765.38937
30093,20139.04378,15747.65071,14318.9175,27691.48685,21863.42999,20357.66116,12352.48747,8743.827197,8019.769043,13137.65403,9531.659899,8887.148981,27374.54677,22851.68577,20011.09082,8160.514678,9246.317557,9282.212976,8900.847651,10177.29482,9854.489908,6351.888919,7420.791272,7459.658656,5988.941516,6567.402009,7218.871984,11400.38063,12819.78213,12595.83136,1358.451245,1218.907345,1094.601218,2574.468426,1966.944639,2024.271399,342.2599528,347.4579836,335.4867001,211.4875651,212.2582835,237.8014869,2305.589038,2348.968475,1780.845285,7514.020294,6556.557617,6124.777728,13598.99324,10339.12097,9964.327955,3435.279563,2848.167441,2739.381558,2575.031613,2408.976606,2299.321543,10446.77676,10629.96545,9496.079858
30095,19159.83926,15202.6685,14553.31704,26050.54933,21424.33198,20334.18277,11939.23006,8255.425336,7657.097358,12470.98083,8728.732447,8140.813312,26178.5968,22402.18422,22081.17471,7571.778332,8732.982576,8812.004045,8604.927223,10437.32308,10716.98101,5952.566748,6776.629087,6924.537369,5727.513883,6123.293904,6293.625681,10002.10547,11594.68423,11312.87212,1584.54327,1481.065052,1309.064743,3281.162383,2849.458309,2823.309813,347.4374845,334.3901334,331.4713911,171.469582,175.4937357,137.4899403,2538.103632,2564.918029,1943.987826,6411.359249,6086.458682,6123.064923,11211.21122,9872.735319,9769.684239,2561.264558,2382.420654,2411.571393,3049.686749,2963.673039,2944.575633,8823.274471,9127.005716,9366.428429
30097,16009.30683,13284.43237,12745.22418,21640.39847,19082.42957,18297.98655,9837.21156,7008.226276,6533.492441,10048.86095,7148.078146,6620.418227,22510.75634,19898.99549,19528.99951,7478.049932,8550.942793,8552.635131,8504.928582,10252.37427,10382.95604,5922.321732,6738.846604,6822.240408,5609.820345,5912.410373,6127.159336,9875.129067,11300.13993,10878.18473,1359.385866,1304.912317,1177.59229,2791.235033,2510.643378,2516.224074,326.2539688,315.6352058,311.430836,149.9072273,156.0191054,125.6697983,2170.147237,2237.351578,1757.04445,5733.255355,5745.118214,5822.096779,9496.209429,9192.518135,9297.461466,2477.207752,2330.882922,2368.045846,2925.9385,3002.280345,2841.535737,8033.665738,8454.791452,8781.344066
30099,17394.7763,15058.52378,14444.72742,23258.4176,21299.85853,20543.9939,10662.26089,8004.34334,7555.228574,11985.38592,9159.116631,8660.133178,23673.04079,21770.77663,21019.55401,9709.139477,11209.02824,11152.94604,11796.65886,14161.24769,14076.07661,6806.685259,7639.446302,7936.804418,7180.57622,7652.485339,7831.487366,13052.63757,15382.93364,14767.41576,1863.20461,1789.852272,1630.012155,4201.36589,4004.153917,3886.457735,404.4755323,375.9270417,371.9982486,265.3646301,257.1562796,221.0062899,2581.612388,2522.171849,2040.586344,5521.558546,6249.938887,6375.756614,9743.657382,10163.59478,10358.69083,1771.959643,2029.935918,2144.077285,1834.933955,2173.727721,2197.507087,8735.683204,10632.49713,10802.75126
30101,14416.05333,13543.0328,13321.36692,20180.93227,20422.37692,20139.20113,7825.527014,6172.898003,5951.809394,8805.048401,7096.82261,6790.041357,20852.70563,20480.03367,20404.4158,11155.26503,12808.0318,12586.87106,16275.41163,19576.96,19607.8407,6920.213024,7264.813455,7566.70318,7268.83058,7612.955315,7098.423459,14156.60487,16777.39844,16074.51692,1990.606578,2203.782751,2057.096228,4885.586405,5979.707438,5653.260991,387.0186167,331.822617,331.5897487,248.46311,218.3713494,167.1361169,2441.35818,2285.229599,2076.398056,4938.057587,6434.717524,6934.988016,8588.812756,11023.4954,11772.59408,1368.845528,1848.389269,2048.221131,1340.200906,1808.015534,1994.894186,8454.371157,11058.9699,11924.24267
30103,17283.53021,15185.34212,14909.1776,23801.64687,22151.15462,21563.70605,9486.011769,7060.375964,6731.651766,9852.101177,7563.321026,7251.291307,25994.36105,23966.51687,24090.06127,10107.0796,11475.83853,11549.87414,11022.10562,13351.52191,14477.33743,7418.087964,8089.827714,8119.783369,7678.110393,8062.192168,7858.778443,14310.01444,16399.81232,15743.59731,2341.471764,2483.478729,2232.011302,4645.779912,5144.204681,4899.429149,435.882266,394.4623291,398.0335727,290.3032928,282.7358038,225.6692195,3993.921587,4112.512104,3404.913265,6227.934526,6769.262817,7129.409038,10635.09958,11620.28589,12082.13656,2181.634014,2431.001287,2558.412744,2499.865045,2591.460018,2922.2283,9595.139463,10434.30407,10954.85855
30105,18027.20782,16886.37929,16562.12911,27665.11785,27404.67464,26749.80937,8822.143429,7150.187412,6922.709263,9776.636007,7965.939532,7700.42004,25844.93398,25024.71557,24875.57775,15001.67367,16859.92464,16647.40469,24792.54672,27886.83729,28699.66341,9325.77291,10015.2623,10048.40005,9405.078245,9765.219318,8947.415616,16483.2968,19772.37964,18894.13967,2888.017368,3696.598323,3456.046713,7580.576266,11254.79388,10290.76609,575.6618249,511.5141091,507.5759269,495.4771108,391.8727894,358.3951105,2900.354269,2628.212517,2667.449724,8118.057389,10698.14771,11625.82457,15516.08753,20080.45581,21407.73664,2155.768532,2772.895531,2963.171242,2270.581074,2473.681393,3091.970938,12529.79242,17465.55812,19040.41948
30107,15164.90395,12994.20475,12454.9369,20491.75958,18488.35413,17900.27866,8957.790629,6645.474024,6266.607669,9226.296214,6869.840982,6429.135018,21983.76936,19973.14987,19223.72625,8349.194337,9553.004823,9548.729853,9643.279424,11600.35509,11744.14503,6369.51315,7258.443298,7363.209922,5987.976077,6371.118577,6609.573326,11396.0087,12982.10233,12477.99113,1486.806803,1461.097707,1320.145508,2991.83311,2861.301834,2843.178634,341.3652414,326.5462392,322.4727956,183.3667844,177.7482511,156.1165472,2430.662078,2478.794504,1958.814056,5456.263558,5724.184167,5864.373967,9059.037653,9178.665679,9468.521664,2244.2603,2298.147458,2370.27774,2307.184072,2456.906797,2491.453094,8214.572205,8963.016734,9127.24337
